xyz,Country,ISO3,Year,temperature
6909,Samoa,WSM,1984,26.90045833
6910,SanMarino,SMR,1984,11.16389333
6911,SaoTome&amp;Principe,STP,1984,23.77381667
6912,SaudiArabia,SAU,1984,24.54715833
6913,Senegal,SEN,1984,28.06664167
6914,Serbia,SRB,1984,9.808890833
6915,Seychelles,SYC,1984,26.62890833
6916,SierraLeone,SLE,1984,26.06601667
6917,Singapore,SGP,1984,26.77551667
6918,Slovakia,SVK,1984,7.492104167
6919,Slovenia,SVN,1984,8.216260833
6920,SolomonIs.,SLB,1984,25.63811667
6921,Somalia,SOM,1984,26.4961
6922,SouthAfrica,ZAF,1984,18.12065
6923,SouthKorea,KOR,1984,10.39575083
6924,SouthSudan,SSD,1984,27.58886667
6925,Spain,ESP,1984,12.7188125
6926,SriLanka,LKA,1984,26.55248333
6927,St.Kitts&amp;Nevis,KNA,1984,24.814575
6928,St.Lucia,LCA,1984,25.79440833
6929,St.Vincent&amp;theGrenadines,VCT,1984,26.77999167
6930,Sudan,SDN,1984,27.679675
6931,Suriname,SUR,1984,25.25481667
6932,Swaziland,SWZ,1984,19.90139167
6933,Sweden,SWE,1984,2.168173333
6934,Switzerland,CHE,1984,5.4336175
6935,Syria,SYR,1984,17.46042167
6936,Tajikistan,TJK,1984,3.1187125
6937,Tanzania,TZA,1984,22.26611667
6938,Thailand,THA,1984,25.99148333
6939,TheBahamas,BHS,1984,24.5964
6940,TheGambia,GMB,1984,27.2984
6941,TimorLeste,TLS,1984,24.967875
6942,Togo,TGO,1984,27.54200833
6943,Tonga,TON,1984,24.94536667
6944,Trinidad&amp;Tobago,TTO,1984,25.92473333
6945,Tunisia,TUN,1984,19.15385833
6946,Turkey,TUR,1984,11.03418833
6947,Turkmenistan,TKM,1984,14.32723167
6948,Turks&amp;CaicosIs.,TCA,1984,25.66900833
6949,Tuvalu,TUV,1984,27.98338333
6950,Uganda,UGA,1984,22.85215833
6951,Ukraine,UKR,1984,8.1396225
6952,UnitedArabEmirates,ARE,1984,26.7067
6953,UnitedKingdom,GBR,1984,8.597561667
6954,UnitedStates,USA,1984,6.77008
6955,Uruguay,URY,1984,17.29925833
6956,Uzbekistan,UZB,1984,11.4837275
6957,Vanuatu,VUT,1984,23.92515833
6958,Venezuela,VEN,1984,25.191525
6959,Vietnam,VNM,1984,23.83078333
6960,VirginIs.,VIR,1984,25.65731667
6961,Yemen,YEM,1984,23.03869167
6962,Zambia,ZMB,1984,21.8989
6963,Zimbabwe,ZWE,1984,21.42624167
6964,Afghanistan,AFG,1983,13.210195
6965,Albania,ALB,1983,11.19490917
6966,Algeria,DZA,1983,23.0206
6967,AmericanSamoa,ASM,1983,26.917875
6968,Andorra,AND,1983,11.38752667
6969,Angola,AGO,1983,21.95985833
6970,Antigua&amp;Barbuda,ATG,1983,26.35016667
6971,Argentina,ARG,1983,14.25974833
6972,Armenia,ARM,1983,7.012401667
6973,Aruba,ABW,1983,28.4809
6974,Australia,AUS,1983,21.89025
6975,Austria,AUT,1983,6.919051667
6976,Azerbaijan,AZE,1983,11.81790333
6977,Bahrain,BHR,1983,26.528075
6978,Bangladesh,BGD,1983,25.01095833
6979,Barbados,BRB,1983,26.50365833
6980,Belarus,BLR,1983,7.689364167
6981,Belgium,BEL,1983,10.15386917
6982,Belize,BLZ,1983,25.53265833
6983,Benin,BEN,1983,28.14683333
6984,Bermuda,BMU,1983,21.85833333
6985,Bhutan,BTN,1983,11.48112333
6986,Bolivia,BOL,1983,21.17784167
6987,Bosnia&amp;Herzegovina,BIH,1983,9.85165
6988,Botswana,BWA,1983,22.36648333
6989,Brazil,BRA,1983,25.086
6990,BritishVirginIs.,VGB,1983,26.27299167
6991,Brunei,BRN,1983,25.87105833
6992,Bulgaria,BGR,1983,10.609365
6993,BurkinaFaso,BFA,1983,28.65206667
6994,Burundi,BDI,1983,20.70525
6995,Cambodia,KHM,1983,27.03003333
6996,Cameroon,CMR,1983,24.70804167
6997,Canada,CAN,1983,-6.94961
6998,CapeVerde,CPV,1983,23.40545833
6999,CaymanIs.,CYM,1983,27.16666667
7000,CentralAfricanRepublic,CAF,1983,25.19043333
7001,Chad,TCD,1983,26.81231667
7002,Chile,CHL,1983,8.523640833
7003,China,CHN,1983,6.40731
7004,CocosIs.,CCK,1983,27.20833333
7005,Colombia,COL,1983,25.08001667
7006,Comoros,COM,1983,25.49341667
7007,Congo,COG,1983,24.94120833
7008,CookIs.,COK,1983,24.16649167
7009,CostaRica,CRI,1983,25.13060833
7010,Coted'Ivoire,CIV,1983,26.62786667
7011,Croatia,HRV,1983,10.884125
7012,Cuba,CUB,1983,25.34144167
7013,Cyprus,CYP,1983,18.24015917
7014,CzechRepublic,CZE,1983,8.739395
7015,Denmark,DNK,1983,8.516926667
7016,Djibouti,DJI,1983,27.82628333
7017,Dominica,DMA,1983,24.94701667
7018,DominicanRepublic,DOM,1983,24.39171667
7019,Ecuador,ECU,1983,22.67800833
7020,Egypt,EGY,1983,21.49065833
7021,ElSalvador,SLV,1983,24.3913
7022,EquatorialGuinea,GNQ,1983,24.585925
7023,Eritrea,ERI,1983,26.27484167
7024,Estonia,EST,1983,6.187935833
7025,Ethiopia,ETH,1983,22.81518333
7026,FaroeIs.,FRO,1983,5.886245833
7027,Fiji,FJI,1983,24.44314167
7028,Finland,FIN,1983,1.829443333
7029,France,FRA,1983,11.07309833
7030,FrenchPolynesia,PYF,1983,24.94939167
7031,Gabon,GAB,1983,25.139325
7032,Georgia,GEO,1983,6.378834167
7033,Germany,DEU,1983,9.301025
7034,Ghana,GHA,1983,27.784575
7035,Gibraltar,GIB,1983,17.26541667
7036,Greece,GRC,1983,13.30201667
7037,Greenland,GRL,1983,-19.33176667
7038,Grenada,GRD,1983,27.08371667
7039,Guam,GUM,1983,27.53699167
7040,Guatemala,GTM,1983,23.82005
7041,Guinea,GIN,1983,26.181925
7042,Guinea-Bissau,GNB,1983,27.38515
7043,Guyana,GUY,1983,25.75525833
7044,Haiti,HTI,1983,25.024925
7045,Honduras,HND,1983,24.12484167
7046,Hungary,HUN,1983,10.69801333
7047,Iceland,ISL,1983,0.765831667
7048,India,IND,1983,23.86986667
7049,Indonesia,IDN,1983,26.11890833
7050,Iran,IRN,1983,16.92613833
7051,Iraq,IRQ,1983,20.82321
7052,Ireland,IRL,1983,9.617278333
7053,Israel,ISR,1983,18.52602083
7054,Italy,ITA,1983,11.9584625
7055,Jamaica,JAM,1983,25.2713
7056,Japan,JPN,1983,10.46942
7057,Jordan,JOR,1983,17.73034917
7058,Kazakhstan,KAZ,1983,7.687245
7059,Kenya,KEN,1983,24.962225
7060,Kiribati,KIR,1983,27.82240833
7061,Kuwait,KWT,1983,24.63068333
7062,Kyrgyzstan,KGZ,1983,3.0122675
7063,Laos,LAO,1983,23.42184167
7064,Latvia,LVA,1983,6.8867825
7065,Lebanon,LBN,1983,15.01461583
7066,Lesotho,LSO,1983,13.74912167
7067,Liberia,LBR,1983,25.564275
7068,Libya,LBY,1983,21.71301667
7069,Liechtenstein,LIE,1983,3.292516667
7070,Lithuania,LTU,1983,7.577710833
7071,Luxembourg,LUX,1983,9.510091667
7072,MacaoSAR,China,1983,22.52080833
7073,Macedonia,MKD,1983,9.603305833
7074,Madagascar,MDG,1983,22.46580833
7075,Malawi,MWI,1983,22.80650833
7076,Malaysia,MYS,1983,25.7302
7077,Maldives,MDV,1983,28.21666667
7078,Mali,MLI,1983,28.90415
7079,Malta,MLT,1983,18.711025
7080,MarshallIs.,MHL,1983,27.55416667
7081,Mauritania,MRT,1983,28.70499167
7082,Mauritius,MUS,1983,22.78860833
7083,Mexico,MEX,1983,20.535825
7084,Micronesia,FSM,1983,27.57084167
7085,Moldova,MDA,1983,10.36096417
7086,Monaco,MCO,1983,9.82749
7087,Mongolia,MNG,1983,-0.300095
7088,Montenegro,MNE,1983,8.742379167
7089,Morocco,MAR,1983,17.8594875
7090,Mozambique,MOZ,1983,24.36190833
7091,Myanmar,MMR,1983,22.79091667
7092,Namibia,NAM,1983,20.64668333
7093,Nauru,NRU,1983,28.06666667
7094,Nepal,NPL,1983,11.55986667
7095,Netherlands,NLD,1983,10.01590917
7096,NewCaledonia,NCL,1983,22.09561667
7097,NewZealand,NZL,1983,9.517188333
7098,Nicaragua,NIC,1983,25.39675833
7099,Niger,NER,1983,27.13809167
7100,Nigeria,NGA,1983,27.06803333
7101,Niue,NIU,1983,24.6708
7102,NorthKorea,PRK,1983,5.913715
7103,NorthernMarianaIs.,MNP,1983,27.47179167
7104,Norway,NOR,1983,1.227943333
7105,Oman,OMN,1983,25.26483333
7106,Pakistan,PAK,1983,19.61171833
7107,Palau,PLW,1983,27.62919167
7108,Panama,PAN,1983,25.86054167
7109,PapuaNewGuinea,PNG,1983,25.41265
7110,Paraguay,PRY,1983,22.82291667
7111,Peru,PER,1983,20.42704167
7112,Philippines,PHL,1983,25.84379167
7113,Poland,POL,1983,9.012560833
7114,Portugal,PRT,1983,15.08187417
7115,PuertoRico,PRI,1983,25.7563
7116,Qatar,QAT,1983,26.57025833
7117,Reunion,REU,1983,20.396525
7118,Russia,RUS,1983,-5.135071667
7119,Rwanda,RWA,1983,19.688625
7120,Samoa,WSM,1983,27.033925
7121,SanMarino,SMR,1983,11.7074025
7122,SaoTome&amp;Principe,STP,1983,23.5681
7123,SaudiArabia,SAU,1983,24.07720833
7124,Senegal,SEN,1983,28.69911667
7125,Serbia,SRB,1983,10.4488275
7126,Seychelles,SYC,1983,27.36166667
7127,SierraLeone,SLE,1983,26.35435
7128,Singapore,SGP,1983,27.555025
7129,Slovakia,SVK,1983,8.564139167
7130,Slovenia,SVN,1983,9.139445833
7131,SolomonIs.,SLB,1983,25.67856667
7132,Somalia,SOM,1983,27.03725833
7133,SouthAfrica,ZAF,1983,18.288675
7134,SouthKorea,KOR,1983,10.95305833
7135,SouthSudan,SSD,1983,27.54056667
7136,Spain,ESP,1983,13.45739
7137,SriLanka,LKA,1983,27.25355
7138,St.Kitts&amp;Nevis,KNA,1983,25.42911667
7139,St.Lucia,LCA,1983,26.27403333
7140,St.Vincent&amp;theGrenadines,VCT,1983,27.280825
7141,Sudan,SDN,1983,26.90575
7142,Suriname,SUR,1983,25.81218333
7143,Swaziland,SWZ,1983,20.59146667
7144,Sweden,SWE,1983,2.098800833
7145,Switzerland,CHE,1983,6.395121667
7146,Syria,SYR,1983,17.11592917
7147,Tajikistan,TJK,1983,3.83717
7148,Tanzania,TZA,1983,22.98578333
7149,Thailand,THA,1983,26.28405833
7150,TheBahamas,BHS,1983,24.8521
7151,TheGambia,GMB,1983,27.952025
7152,TimorLeste,TLS,1983,25.3617
7153,Togo,TGO,1983,27.73138333
7154,Tonga,TON,1983,24.59216667
7155,Trinidad&amp;Tobago,TTO,1983,26.45115
7156,Tunisia,TUN,1983,19.68979167
7157,Turkey,TUR,1983,10.74310667
7158,Turkmenistan,TKM,1983,16.12375333
7159,Turks&amp;CaicosIs.,TCA,1983,26.309475
7160,Tuvalu,TUV,1983,27.9939
7161,Uganda,UGA,1983,23.15388333
7162,Ukraine,UKR,1983,9.17535
7163,UnitedArabEmirates,ARE,1983,26.38279167
7164,UnitedKingdom,GBR,1983,8.770986667
7165,UnitedStates,USA,1983,6.971061667
7166,Uruguay,URY,1983,17.50881667
7167,Uzbekistan,UZB,1983,13.59512167
7168,Vanuatu,VUT,1983,23.92604167
7169,Venezuela,VEN,1983,25.83858333
7170,Vietnam,VNM,1983,24.16578333
7171,VirginIs.,VIR,1983,26.27299167
7172,Yemen,YEM,1983,23.31873333
7173,Zambia,ZMB,1983,22.45305833
7174,Zimbabwe,ZWE,1983,22.06393333
7175,Afghanistan,AFG,1982,12.28615
7176,Albania,ALB,1982,11.60563
7177,Algeria,DZA,1982,22.82430833
7178,AmericanSamoa,ASM,1982,26.8612
7179,Andorra,AND,1982,11.75268833
7180,Angola,AGO,1982,21.5116
7181,Antigua&amp;Barbuda,ATG,1982,25.71621667
7182,Argentina,ARG,1982,14.56758833
7183,Armenia,ARM,1982,6.349613333
7184,Aruba,ABW,1982,27.86136667
7185,Australia,AUS,1982,21.59601667
7186,Austria,AUT,1982,6.669608333
7187,Azerbaijan,AZE,1982,10.9702925
7188,Bahrain,BHR,1982,26.50438333
7189,Bangladesh,BGD,1982,25.01076667
7190,Barbados,BRB,1982,26.22580833
7191,Belarus,BLR,1982,6.86338
7192,Belgium,BEL,1982,10.17212833
7193,Belize,BLZ,1982,25.341525
7194,Benin,BEN,1982,27.72973333
7195,Bermuda,BMU,1982,22.2
7196,Bhutan,BTN,1982,11.77942667
7197,Bolivia,BOL,1982,20.73005833
7198,Bosnia&amp;Herzegovina,BIH,1982,9.9091325
7199,Botswana,BWA,1982,21.78064167
7200,Brazil,BRA,1982,24.89095833
7201,BritishVirginIs.,VGB,1982,25.61343333
7202,Brunei,BRN,1982,25.55183333
7203,Bulgaria,BGR,1982,10.4419875
7204,BurkinaFaso,BFA,1982,28.09995833
7205,Burundi,BDI,1982,20.350225
7206,Cambodia,KHM,1982,26.60986667
7207,Cameroon,CMR,1982,24.420125
7208,Canada,CAN,1982,-8.0299175
7209,CapeVerde,CPV,1982,22.39850833
7210,CaymanIs.,CYM,1982,27.45
7211,CentralAfricanRepublic,CAF,1982,24.82376667
7212,Chad,TCD,1982,26.853325
7213,Chile,CHL,1982,8.3562725
7214,China,CHN,1982,6.654743333
7215,CocosIs.,CCK,1982,26.425
7216,Colombia,COL,1982,24.50731667
7217,Comoros,COM,1982,25.35845833
7218,Congo,COG,1982,24.51880833
7219,CookIs.,COK,1982,23.76873333
7220,CostaRica,CRI,1982,24.7114
7221,Coted'Ivoire,CIV,1982,26.00360833
7222,Croatia,HRV,1982,10.81683917
7223,Cuba,CUB,1982,25.743825
7224,Cyprus,CYP,1982,18.04073333
7225,CzechRepublic,CZE,1982,8.355456667
7226,Denmark,DNK,1982,8.104719167
7227,Djibouti,DJI,1982,27.72563333
7228,Dominica,DMA,1982,24.50408333
7229,DominicanRepublic,DOM,1982,23.954
7230,Ecuador,ECU,1982,22.275025
7231,Egypt,EGY,1982,21.753825
7232,ElSalvador,SLV,1982,24.0323
7233,EquatorialGuinea,GNQ,1982,24.30008333
7234,Eritrea,ERI,1982,26.162175
7235,Estonia,EST,1982,5.551584167
7236,Ethiopia,ETH,1982,22.61045833
7237,FaroeIs.,FRO,1982,6.29807
7238,Fiji,FJI,1982,24.293725
7239,Finland,FIN,1982,1.702685
7240,France,FRA,1982,11.34049583
7241,FrenchPolynesia,PYF,1982,24.91428333
7242,Gabon,GAB,1982,24.67528333
7243,Georgia,GEO,1982,5.744494167
7244,Germany,DEU,1982,9.159240833
7245,Ghana,GHA,1982,27.26004167
7246,Gibraltar,GIB,1982,16.86604167
7247,Greece,GRC,1982,13.55775833
7248,Greenland,GRL,1982,-18.68241667
7249,Grenada,GRD,1982,26.80131667
7250,Guam,GUM,1982,27.28556667
7251,Guatemala,GTM,1982,23.58973333
7252,Guinea,GIN,1982,25.54300833
7253,Guinea-Bissau,GNB,1982,26.59933333
7254,Guyana,GUY,1982,25.61488333
7255,Haiti,HTI,1982,24.58820833
7256,Honduras,HND,1982,23.71990833
7257,Hungary,HUN,1982,10.21673083
7258,Iceland,ISL,1982,1.308053333
7259,India,IND,1982,24.1238
7260,Indonesia,IDN,1982,25.866875
7261,Iran,IRN,1982,16.28598667
7262,Iraq,IRQ,1982,20.484205
7263,Ireland,IRL,1982,9.377183333
7264,Israel,ISR,1982,18.63544167
7265,Italy,ITA,1982,12.324615
7266,Jamaica,JAM,1982,25.11593333
7267,Japan,JPN,1982,10.68265917
7268,Jordan,JOR,1982,17.735885
7269,Kazakhstan,KAZ,1982,6.327908333
7270,Kenya,KEN,1982,24.4567
7271,Kiribati,KIR,1982,27.889075
7272,Kuwait,KWT,1982,24.42608333
7273,Kyrgyzstan,KGZ,1982,2.232346667
7274,Laos,LAO,1982,23.17655833
7275,Latvia,LVA,1982,6.1170625
7276,Lebanon,LBN,1982,14.89399
7277,Lesotho,LSO,1982,13.12286333
7278,Liberia,LBR,1982,25.10885833
7279,Libya,LBY,1982,22.111325
7280,Liechtenstein,LIE,1982,3.227985833
7281,Lithuania,LTU,1982,6.754086667
7282,Luxembourg,LUX,1982,9.5004525
7283,MacaoSAR,China,1982,22.57315833
7284,Macedonia,MKD,1982,9.889624167
7285,Madagascar,MDG,1982,22.155125
7286,Malawi,MWI,1982,21.80180833
7287,Malaysia,MYS,1982,25.41050833
7288,Maldives,MDV,1982,27.86666667
7289,Mali,MLI,1982,28.18824167
7290,Malta,MLT,1982,19.23376667
7291,MarshallIs.,MHL,1982,27.41916667
7292,Mauritania,MRT,1982,27.47633333
7293,Mauritius,MUS,1982,22.81093333
7294,Mexico,MEX,1982,20.81158333
7295,Micronesia,FSM,1982,27.22040833
7296,Moldova,MDA,1982,9.772204167
7297,Monaco,MCO,1982,10.13567083
7298,Mongolia,MNG,1982,0.335216667
7299,Montenegro,MNE,1982,9.041609167
7300,Morocco,MAR,1982,17.42057333
7301,Mozambique,MOZ,1982,23.51019167
7302,Myanmar,MMR,1982,22.70879167
7303,Namibia,NAM,1982,20.3448
7304,Nauru,NRU,1982,27.66666667
7305,Nepal,NPL,1982,11.821045
7306,Netherlands,NLD,1982,9.971095
7307,NewCaledonia,NCL,1982,21.61498333
7308,NewZealand,NZL,1982,9.5764025
7309,Nicaragua,NIC,1982,24.99303333
7310,Niger,NER,1982,27.300375
7311,Nigeria,NGA,1982,26.930375
7312,Niue,NIU,1982,24.57498333
7313,NorthKorea,PRK,1982,6.205440833
7314,NorthernMarianaIs.,MNP,1982,27.24090833
7315,Norway,NOR,1982,1.156651667
7316,Oman,OMN,1982,25.48
7317,Pakistan,PAK,1982,19.5101975
7318,Palau,PLW,1982,27.537025
7319,Panama,PAN,1982,25.339025
7320,PapuaNewGuinea,PNG,1982,24.921775
7321,Paraguay,PRY,1982,23.39713333
7322,Peru,PER,1982,19.74376667
7323,Philippines,PHL,1982,25.45195
7324,Poland,POL,1982,8.398820833
7325,Portugal,PRT,1982,14.93889417
7326,PuertoRico,PRI,1982,25.1506
7327,Qatar,QAT,1982,26.550225
7328,Reunion,REU,1982,20.359975
7329,Russia,RUS,1982,-6.329849167
7330,Rwanda,RWA,1982,19.420325
7331,Samoa,WSM,1982,26.97373333
7332,SanMarino,SMR,1982,12.19544333
7333,SaoTome&amp;Principe,STP,1982,23.278825
7334,SaudiArabia,SAU,1982,24.04828333
7335,Senegal,SEN,1982,27.669625
7336,Serbia,SRB,1982,10.34790167
7337,Seychelles,SYC,1982,27.38794167
7338,SierraLeone,SLE,1982,25.90844167
7339,Singapore,SGP,1982,27.27225833
7340,Slovakia,SVK,1982,7.974550833
7341,Slovenia,SVN,1982,9.009568333
7342,SolomonIs.,SLB,1982,25.469
7343,Somalia,SOM,1982,26.77595833
7344,SouthAfrica,ZAF,1982,17.78173333
7345,SouthKorea,KOR,1982,11.12256833
7346,SouthSudan,SSD,1982,27.33934167
7347,Spain,ESP,1982,13.46888333
7348,SriLanka,LKA,1982,26.90501667
7349,St.Kitts&amp;Nevis,KNA,1982,24.787475
7350,St.Lucia,LCA,1982,25.90644167
7351,St.Vincent&amp;theGrenadines,VCT,1982,27.00499167
7352,Sudan,SDN,1982,26.95699167
7353,Suriname,SUR,1982,25.69025
7354,Swaziland,SWZ,1982,20.04881667
7355,Sweden,SWE,1982,1.925035833
7356,Switzerland,CHE,1982,6.404703333
7357,Syria,SYR,1982,16.85091167
7358,Tajikistan,TJK,1982,3.023368333
7359,Tanzania,TZA,1982,22.38923333
7360,Thailand,THA,1982,25.94415833
7361,TheBahamas,BHS,1982,25.34530833
7362,TheGambia,GMB,1982,26.98225833
7363,TimorLeste,TLS,1982,24.87305833
7364,Togo,TGO,1982,27.29225
7365,Tonga,TON,1982,24.46075833
7366,Trinidad&amp;Tobago,TTO,1982,26.24443333
7367,Tunisia,TUN,1982,19.94815833
7368,Turkey,TUR,1982,10.57586917
7369,Turkmenistan,TKM,1982,14.43130333
7370,Turks&amp;CaicosIs.,TCA,1982,25.936875
7371,Tuvalu,TUV,1982,28.16948333
7372,Uganda,UGA,1982,22.86138333
7373,Ukraine,UKR,1982,8.387234167
7374,UnitedArabEmirates,ARE,1982,26.40829167
7375,UnitedKingdom,GBR,1982,8.645795833
7376,UnitedStates,USA,1982,6.478369167
7377,Uruguay,URY,1982,18.07358333
7378,Uzbekistan,UZB,1982,11.87097333
7379,Vanuatu,VUT,1982,23.77240833
7380,Venezuela,VEN,1982,25.399875
7381,Vietnam,VNM,1982,23.994
7382,VirginIs.,VIR,1982,25.61343333
7383,Yemen,YEM,1982,23.39889167
7384,Zambia,ZMB,1982,21.72258333
7385,Zimbabwe,ZWE,1982,21.2839
7386,Afghanistan,AFG,1981,13.3468175
7387,Albania,ALB,1981,11.21397083
7388,Algeria,DZA,1981,22.79369167
7389,AmericanSamoa,ASM,1981,26.66948333
7390,Andorra,AND,1981,11.08599667
7391,Angola,AGO,1981,21.49324167
7392,Antigua&amp;Barbuda,ATG,1981,26.10789167
7393,Argentina,ARG,1981,14.51752833
7394,Armenia,ARM,1981,8.078216667
7395,Aruba,ABW,1981,27.97500833
7396,Australia,AUS,1981,21.79315
7397,Austria,AUT,1981,6.204405
7398,Azerbaijan,AZE,1981,12.63848917
7399,Bahrain,BHR,1981,27.525775
7400,Bangladesh,BGD,1981,24.857775
7401,Barbados,BRB,1981,26.52011667
7402,Belarus,BLR,1981,6.749583333
7403,Belgium,BEL,1981,9.476469167
7404,Belize,BLZ,1981,25.02354167
7405,Benin,BEN,1981,27.88709167
7406,Bermuda,BMU,1981,20.64166667
7407,Bhutan,BTN,1981,11.830615
7408,Bolivia,BOL,1981,20.37705
7409,Bosnia&amp;Herzegovina,BIH,1981,9.515638333
7410,Botswana,BWA,1981,21.07750833
7411,Brazil,BRA,1981,24.7294
7412,BritishVirginIs.,VGB,1981,26.02201667
7413,Brunei,BRN,1981,25.50640833
7414,Bulgaria,BGR,1981,10.65137167
7415,BurkinaFaso,BFA,1981,28.3626
7416,Burundi,BDI,1981,20.25488333
7417,Cambodia,KHM,1981,26.51368333
7418,Cameroon,CMR,1981,24.37215
7419,Canada,CAN,1981,-4.947253333
7420,CapeVerde,CPV,1981,23.01850833
7421,CaymanIs.,CYM,1981,26.98333333
7422,CentralAfricanRepublic,CAF,1981,24.81805
7423,Chad,TCD,1981,26.75790833
7424,Chile,CHL,1981,8.402660833
7425,China,CHN,1981,6.4282225
7426,CocosIs.,CCK,1981,26.425
7427,Colombia,COL,1981,24.39004167
7428,Comoros,COM,1981,25.152
7429,Congo,COG,1981,24.713575
7430,CookIs.,COK,1981,24.155325
7431,CostaRica,CRI,1981,24.442725
7432,Coted'Ivoire,CIV,1981,26.384625
7433,Croatia,HRV,1981,10.450655
7434,Cuba,CUB,1981,25.07096667
7435,Cyprus,CYP,1981,19.05335
7436,CzechRepublic,CZE,1981,7.948674167
7437,Denmark,DNK,1981,7.405085
7438,Djibouti,DJI,1981,27.490225
7439,Dominica,DMA,1981,24.80331667
7440,DominicanRepublic,DOM,1981,24.16071667
7441,Ecuador,ECU,1981,21.63365
7442,Egypt,EGY,1981,22.16478333
7443,ElSalvador,SLV,1981,23.80780833
7444,EquatorialGuinea,GNQ,1981,24.46459167
7445,Eritrea,ERI,1981,26.29299167
7446,Estonia,EST,1981,5.1277325
7447,Ethiopia,ETH,1981,22.456925
7448,FaroeIs.,FRO,1981,5.481039167
7449,Fiji,FJI,1981,24.29091667
7450,Finland,FIN,1981,0.691433333
7451,France,FRA,1981,10.63149833
7452,FrenchPolynesia,PYF,1981,24.65945833
7453,Gabon,GAB,1981,24.91244167
7454,Georgia,GEO,1981,7.412951667
7455,Germany,DEU,1981,8.375756667
7456,Ghana,GHA,1981,27.47933333
7457,Gibraltar,GIB,1981,17.180825
7458,Greece,GRC,1981,13.74830417
7459,Greenland,GRL,1981,-17.53979167
7460,Grenada,GRD,1981,27.09358333
7461,Guam,GUM,1981,27.66746667
7462,Guatemala,GTM,1981,23.336675
7463,Guinea,GIN,1981,25.83343333
7464,Guinea-Bissau,GNB,1981,26.940775
7465,Guyana,GUY,1981,25.64018333
7466,Haiti,HTI,1981,24.72265833
7467,Honduras,HND,1981,23.539925
7468,Hungary,HUN,1981,10.1411325
7469,Iceland,ISL,1981,0.5379275
7470,India,IND,1981,24.130725
7471,Indonesia,IDN,1981,25.958475
7472,Iran,IRN,1981,17.4744625
7473,Iraq,IRQ,1981,21.71747833
7474,Ireland,IRL,1981,9.168189167
7475,Israel,ISR,1981,19.3389
7476,Italy,ITA,1981,11.557395
7477,Jamaica,JAM,1981,25.05701667
7478,Japan,JPN,1981,9.982656667
7479,Jordan,JOR,1981,18.55160917
7480,Kazakhstan,KAZ,1981,6.8361275
7481,Kenya,KEN,1981,24.553025
7482,Kiribati,KIR,1981,27.464075
7483,Kuwait,KWT,1981,25.4168
7484,Kyrgyzstan,KGZ,1981,2.6257075
7485,Laos,LAO,1981,23.17966667
7486,Latvia,LVA,1981,5.808549167
7487,Lebanon,LBN,1981,15.84630083
7488,Lesotho,LSO,1981,12.35413333
7489,Liberia,LBR,1981,25.41655833
7490,Libya,LBY,1981,22.01588083
7491,Liechtenstein,LIE,1981,2.437598333
7492,Lithuania,LTU,1981,6.412775833
7493,Luxembourg,LUX,1981,8.814276667
7494,MacaoSAR,China,1981,22.73095
7495,Macedonia,MKD,1981,9.708974167
7496,Madagascar,MDG,1981,22.10340833
7497,Malawi,MWI,1981,21.70239167
7498,Malaysia,MYS,1981,25.408075
7499,Maldives,MDV,1981,27.81666667
7500,Mali,MLI,1981,28.41195833
7501,Malta,MLT,1981,18.58073333
7502,MarshallIs.,MHL,1981,27.55
7503,Mauritania,MRT,1981,27.974575
7504,Mauritius,MUS,1981,22.89150833
7505,Mexico,MEX,1981,20.54005
7506,Micronesia,FSM,1981,27.46073333
7507,Moldova,MDA,1981,9.8760875
7508,Monaco,MCO,1981,9.421793333
7509,Mongolia,MNG,1981,-0.686268333
7510,Montenegro,MNE,1981,8.56519
7511,Morocco,MAR,1981,17.70009
7512,Mozambique,MOZ,1981,23.19753333
7513,Myanmar,MMR,1981,22.85209167
7514,Namibia,NAM,1981,19.97685833
7515,Nauru,NRU,1981,27.75833333
7516,Nepal,NPL,1981,11.86117333
7517,Netherlands,NLD,1981,9.226595
7518,NewCaledonia,NCL,1981,21.99010833
7519,NewZealand,NZL,1981,10.32535667
7520,Nicaragua,NIC,1981,24.79809167
7521,Niger,NER,1981,27.10179167
7522,Nigeria,NGA,1981,26.82438333
7523,Niue,NIU,1981,24.56664167
7524,NorthKorea,PRK,1981,5.0984075
7525,NorthernMarianaIs.,MNP,1981,27.61945
7526,Norway,NOR,1981,-0.214670833
7527,Oman,OMN,1981,25.76241667
7528,Pakistan,PAK,1981,20.20640833
7529,Palau,PLW,1981,27.53408333
7530,Panama,PAN,1981,25.1635
7531,PapuaNewGuinea,PNG,1981,25.26265
7532,Paraguay,PRY,1981,23.3537
7533,Peru,PER,1981,19.31461667
7534,Philippines,PHL,1981,25.324725
7535,Poland,POL,1981,7.911718333
7536,Portugal,PRT,1981,15.39879
7537,PuertoRico,PRI,1981,25.51395833
7538,Qatar,QAT,1981,27.58233333
7539,Reunion,REU,1981,20.47145833
7540,Russia,RUS,1981,-5.2101525
7541,Rwanda,RWA,1981,19.33370833
7542,Samoa,WSM,1981,26.80561667
7543,SanMarino,SMR,1981,11.35832167
7544,SaoTome&amp;Principe,STP,1981,23.505125
7545,SaudiArabia,SAU,1981,24.8869
7546,Senegal,SEN,1981,28.17320833
7547,Serbia,SRB,1981,10.1540475
7548,Seychelles,SYC,1981,27.14784167
